address,n_tx_in_window,tx_per_window_day,active_span_days,tx_per_active_day,gap_mean_s,gap_median_s,gap_cv,burstiness,hour_of_day_entropy,day_of_week_entropy,sent_tx_count,received_tx_count,sent_edge_count,received_edge_count,sent_total_ckb,received_total_ckb,net_flow_ckb,sent_mean_ckb,sent_median_ckb,sent_cv,received_mean_ckb,received_median_ckb,received_cv,unique_counterparties_out,unique_counterparties_in,reciprocity_ratio,out_value_concentration_hhi,in_value_concentration_hhi,max_single_tx_ckb,n_dao_events,dao_total_ckb,dao_event_rate,has_dao_activity,detail_coverage
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzgak4nyyfjzlcnx6lel86kkl9wmn8cmqg5mv52,0.27486364517349776,0.5489450394682132,-0.13294592330423866,0.35518777618321257,-0.3653595173824727,-0.14395675454809734,0.06572578556112776,0.06962387499857904,1.4017932527929762,-0.004407650480303691,0.3821974331754096,0.3071276816592879,0.4057929318493625,0.2925472232293275,1.2075946892534248,2.092818210290626,0.8231395000753441,1.477534624362647,0.9896131208759047,9.464307040917028,1.6069529663889708,0.2112167460960942,11.222141986345104,9.815102642174367,0.0,0.009433962264150943,-2.9609098684832147,0.0,1.73198694902232,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0w6cnm7hle7fxvua79nw2nelyyzemc8zcrphyge,-0.359523345671699,-0.1886417807899271,-0.5591725777296646,-0.13696240004453428,0.2407547704568641,-2.1568816739103998,0.7500331788472986,0.5786891989290123,0.09310498134172236,-1.0149911366174569,-0.5647703626466023,-0.8634888749990689,-0.6271984102809498,-0.9462609915339848,0.5723865018337625,-3.2175038145104105,-0.7148206574700313,1.9028124922338343,2.038944773526284,-0.8948766405425305,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0166930043511893,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7amrm9saduc4acdzlerezh8x02rnlhpgctv0fh,-0.22199099231643385,-0.150915888568516,0.2906715783864499,-0.7697841464650534,2.1003084572548283,1.2792888058960867,-0.22003522469803088,-0.2760836546149153,1.0048126510542688,-0.07376203491054874,-0.17274356935779686,-0.1967451904684318,-0.2007881746581015,-0.24067763988900256,1.1449293585878138,2.005901588363633,0.8124077740950383,2.150917332693976,2.0777959853425583,0.6032826904798242,2.08450195815938,2.0964251836161973,3.397220489144263,0.0,0.5849625007211564,0.5,0.0,-0.6860146360154046,1.7161262090587452,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt6knef6c2z0fu3jn04zqhw2e6sk98a3gsrn64xu,-0.6148425657080245,-0.215654996037962,-0.5897519058074701,0.4464251269862418,-0.2392369375235012,-0.38458731564006526,-0.21183580461638482,-0.26439613549190305,0.1996035285361884,-0.9842553456576908,-0.48308458378404284,-0.6386665602919588,-0.5383482275686691,-0.7083421540315403,-1.3019051591884379,1.092342721888403,0.7135370254686336,-1.3988196238282906,-1.1173486420215615,-0.5807447618910698,1.8350193666626007,2.199633718954238,0.497335244611507,1.0,0.0,0.0,-2.9586569311821145,0.0,1.0459229639953733,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfwcjzujntvxpmcjmpt4r6pd4mvxu89k4sr3244x,0.0038038584080307665,0.0041819633212483295,0.4467161321952629,-0.6443355271225527,1.3121271719224123,0.5294839798215218,1.158672459588422,0.7691994034699172,1.10320880703636,-0.07211394081373912,-0.3123863306661803,0.05736157994310154,-0.35267856524338526,0.028231554007401117,0.6878126802292882,1.4346629341435917,0.7461938489138398,1.6036133756025261,0.1858772158993169,1.1849471184996843,1.2959566582757875,0.7064413066772512,2.8567341488480227,1.7095112913514543,0.0,0.0,-0.1311853482347914,0.0,1.1524052852239126,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdm3dkt45znks4ckxyvgrn6s8e2fycz7tqhatyac,-0.08942645591189054,-0.08009581670065269,0.3286363208106546,-0.7031189533175963,1.593855097291037,1.1803135447321094,-0.026027135373773883,-0.02902206454822059,0.9799904725810368,-0.20930912431179025,-0.01920137174607378,-0.09860435307946654,-0.03377927174000001,-0.1368198267821588,0.7803319833364293,1.5956031768083907,0.7755027431492345,1.325611357449326,1.3546392272440897,0.01453671110092104,1.6107740507835935,1.3353652702203989,1.6646711571490123,1.0,1.3219280948873622,0.2,-3.0707646577576533,-1.1383400701812454,1.1800046364817884,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq26xzankvzzjswhy449c3y76vnmm8fngrcvqcl6s,-0.44740899523567995,-0.20208459107275364,-0.48653057754034396,-0.6717312313804886,1.495865074236386,-0.2668598047871195,0.15110873887966628,0.15295306390214566,0.34636557223087305,-0.4658634772758787,-0.48308458378404284,-0.3922830494711185,-0.5383482275686691,-0.19571062395686054,0.788368948715702,1.9925230623122192,0.8595318438318991,2.0715936872795493,2.200296176670032,-0.21061875534142097,2.0248777561354196,2.2677146480532295,0.32616557034116467,0.0,3.523561956057013,0.045454545454545456,0.0,-1.8802662194115616,1.2456470559672346,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwtrv4yvp4w4ujz0cxgp29tc0nuug4c5cs3ltm8j,-0.7900833507669089,-0.22151054699761152,-0.5928812165553505,0.0,0.0,0.0,0.0,0.0,-0.3992070570723769,-1.5379389945779218,-0.7044131239549859,-0.7216417873835473,-0.7790888008662336,-0.7083421540315403,-2.2434195516864803,1.7514112001678406,0.8232233763316578,0.0,0.0,0.0,2.4195513139162945,2.86978144340966,-0.5453374138143248,-1.7095112913514543,0.5849625007211564,0.0,0.0,-1.0000000000002138,1.4281334575641995,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvjpnzdqgz2pqdmn72qmm3wus9je59wheqangdzf,0.37724600334201835,0.9197473285548409,0.08714657174047462,0.4689002464560461,-0.4743614310592273,0.25718932322442334,-0.5269434021866242,-0.8245309991850075,0.5805538251926654,0.01617080708306181,-0.22132854017094297,0.5248965969151154,-0.25363438110833403,0.7927585811227081,0.5765359236874552,1.6230577799328878,0.797188755345074,1.278865244572069,1.3755099825208679,-0.2356859481550458,0.6768531698906733,0.3792567765962711,39.559372745045906,0.0,5.491853096329675,0.011235955056179775,0.0,-1.0286209525577292,1.3916550030435983,0.0,0.0,0.0,0.0,0.0
ckb1qpw9q60tppt7l3j7r09qcp7lxnp3vcanvgha8pmvsa3jplykxn32sqf352eynr4y9zl66sdxjcef3a6z9uqhkncsaanyg,-0.33148540201903676,-0.18291904455370037,0.38800058712763197,-0.8068404555018572,2.6381037085920367,1.612767296316787,-0.036471548596549275,-0.04091346533658645,0.8767204869716405,-0.16759824048621685,-0.10088715060863335,-0.6386665602919588,-0.1226294544522808,-0.7083421540315403,0.7542571681790623,0.1355467293349394,-0.760396725812175,1.3981587617981437,1.407358422982531,0.13723318677171978,0.9864313494517533,1.226753910749035,0.49715913161397896,3.9693622959161172,0.5849625007211564,0.0,-5.637465330515381,-0.00037776787382667626,0.9320607964771592,0.0,0.0,0.0,0.0,0.0
