address,n_tx_cell_layer,shape_1_to_1_ratio,shape_1_to_n_ratio,shape_n_to_1_ratio,shape_n_to_n_ratio,topology_state,n_inputs_total,cell_lifetime_support_n,cell_lifetime_support_ratio,cell_lifetime_mean_s,cell_lifetime_median_s,cell_lifetime_cv,same_block_spend_ratio,lifecycle_state,lock_hash_known_ratio,n_distinct_lock_hashes,lock_family_primary,multisig_usage_ratio,lock_state,has_type_script_ratio,n_distinct_type_hashes,uses_since_ratio,since_support_n,repeated_since_value_ratio,since_state,unique_counterparties_out_cell,unique_counterparties_in_cell,reciprocity_ratio_cell,out_capacity_concentration_hhi_cell,out_capacity_entropy_cell,network_state,sent_capacity_ckb_cell,received_capacity_ckb_cell,net_capacity_delta_ckb_cell,n_cellbase_inputs_direct,touches_cellbase_directly
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0s0kdxjtk6w92mphezmw02vgq8f9c3n2chrrtuk,94,0.0,0.0,0.5,0.5,OK,47.0,47.0,1.0,2491244.914893617,2580077.0,0.5047154061011656,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,47.0,,OK,2,1,0.0,0.5951993414820682,0.8579276402389027,OK,242019.95011015,242019.95011015,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0y6r5a4py64gccqrd77qvuhr8v3d2xfjcnrz45r,1448,0.003453038674033149,0.35290055248618785,0.4951657458563536,0.1484806629834254,OK,726.0,726.0,1.0,2629709.2630853993,2298903.5,2.7554452300499195,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,726.0,,OK,2,5,0.0,0.9364368442187438,0.20854490681114937,OK,821875.96639892,821875.96639892,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8zg7hg80ul7sj74vc0rfe2ya7zxvzxxcv5tleh,96,0.0,0.0,0.5,0.5,OK,48.0,48.0,1.0,2500068.5833333335,2980664.5,0.46237723195914404,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,48.0,,OK,2,1,0.0,0.5301950236405162,0.9559883877579928,OK,230598.1607135,230598.1607135,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvdu6azqm97z3nfv9r2zs0q9m9jedf4z0qllxwrl,1,0.0,0.0,0.0,1.0,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,1.0,1.0,,,,,0,2,0.0,,,OK,0.0,1500.0,1500.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf68ndqgrm406nmahnk8uyvl6up7hzhgdcjvn87t,2,0.0,0.5,0.0,0.5,OK,1.0,1.0,1.0,351180.0,351180.0,0.0,0.0,INSUFFICIENT_EVIDENCE,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1.0,,INSUFFICIENT_EVIDENCE,2,1,0.0,0.6973859444728139,0.6926994754889095,OK,2622.9989,2622.9989,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvtfx52pmwvmnlxc89ahpga6w6rk8r69xgmnsu28,974,0.5,0.24845995893223818,0.008213552361396304,0.2433264887063655,OK,487.0,487.0,1.0,509838.5338809035,500669.0,0.33202223360505495,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,487.0,,OK,1,2,0.0,1.0,,OK,1060472.98141489,1060472.98141489,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvnz75wpz7kgfy6kmvukhlfmpkmg2kd2zgtuhp4d,2682,0.0,0.49030574198359433,0.0,0.5096942580164057,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,,,,,0,1,0.0,,,OK,0.0,1525548.86459735,1525548.86459735,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwrn48zffgqgctt2netwvhcdn3pnznxceg9lhd3j,468,0.0,0.05555555555555555,0.0876068376068376,0.8568376068376068,OK,423.0,423.0,1.0,61486021.56028369,49343414.0,0.8680806378919592,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,423.0,,OK,1,2,0.0,1.0,,OK,589842.97892246,592447.34723422,2604.368311760016,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf0urdhtn86cykn6v4j6q5cl4l22zpjjfqp3eql2,2540,0.0,0.4748031496062992,0.0,0.5251968503937008,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,,,,,0,1,0.0,,,OK,0.0,1438528.28222654,1438528.28222654,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq29kqmgkuplk5r7j3h8tjdex4cruvfzkfcmnttus,2194,0.17775752051048313,0.3646308113035551,0.06289881494986327,0.39471285323609845,OK,1666.0,1666.0,1.0,90922949.6842737,45239260.5,4.329527242403011,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1666.0,,OK,1,1,0.0,1.0,,OK,960330.35103989,960330.35103989,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtg4cs6f9a2z82rlt748wx8jghe6qj9wfs6fnl7j,2043,0.0004894762604013706,0.2936857562408223,0.13705335291238374,0.5687714145863926,OK,1752.0,1752.0,1.0,99920261.64611872,54727318.0,1.4217076859633893,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1752.0,,OK,1,13,0.0,1.0,,OK,2275232.69569644,2279887.64102394,4654.945327499881,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqggs86408ja7nsgdh0lz0cxafua6u0pq5cmvsxuu,241,0.3029045643153527,0.35269709543568467,0.12863070539419086,0.2157676348547718,OK,163.0,163.0,1.0,1692757.509202454,1517396.0,0.596965382305742,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,163.0,,OK,1,1,0.0,1.0,,OK,54427047.15316509,54427047.15316509,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt44ntk8mswsuzjtd7e5d4nm5q3akq8ppsvm3kqy,44,0.5,0.09090909090909091,0.0,0.4090909090909091,OK,22.0,22.0,1.0,857754.1363636364,490824.5,1.0935221634612495,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,22.0,,OK,1,1,0.0,1.0,,OK,7570007.87652367,7570007.87652367,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvzfcj3jtlhzyuu4s5frtv9d3r7mexqhnclvhwkr,458,0.5,0.0,0.002183406113537118,0.4978165938864629,OK,229.0,229.0,1.0,679046.6593886463,541299.0,0.9494618804856882,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,229.0,,OK,1,1,0.0,1.0,,OK,913822.33216123,913822.33216123,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtcj3ytn3vr7ux8twl2esdzhwqklqm5a9qjff8zs,73,0.0,0.821917808219178,0.0,0.1780821917808219,OK,67.0,67.0,1.0,1014682811.4776119,242482281.0,2.041988280124356,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,67.0,,OK,13,2,0.0,0.11706403820065908,0.9069917871866231,OK,629473.156976,671981.062413,42507.90543699998,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg709r8jqauttpmkjv2x2jg3mtdwvqk7acc26w2j,8,0.0,0.625,0.0,0.375,OK,7.0,7.0,1.0,84595326.42857143,1083650.0,1.34554855221082,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,7.0,,OK,1,3,0.3333333333333333,1.0,,OK,62315.95686,62445.96476,130.00790000000416,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwl4qyx3j83nsjlyx3pj9q8msqt9hwmz5g0c8u0j,246,0.016260162601626018,0.0,0.32113821138211385,0.6626016260162602,OK,162.0,162.0,1.0,159647451.00617284,2526399.5,1.2292426829317562,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,162.0,,OK,1,1,0.0,1.0,,OK,20281.21988389,20436.29693975,155.07705585999793,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2s6dygffm0ed03txsa3ca8npdpel05vqg5j9mgd,593,0.1433389544688027,0.0,0.2209106239460371,0.6357504215851602,OK,347.0,346.0,0.9971181556195965,41552351.70231214,1051198.5,1.3806237415236875,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,347.0,,OK,1,1,0.0,1.0,,OK,49357.14954379,53460.83673408,4103.687190290002,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdw5wngjpd0llhvztxawxx2hkqktr7qqcgtr68xk,1028,0.35116731517509725,0.0,0.0,0.6488326848249028,OK,361.0,361.0,1.0,982806.0,960072.0,0.3663618552975868,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,361.0,,OK,1,1,0.0,1.0,,OK,716657.57461291,1034059.97292925,317402.39831633994,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd6ttxhzqms8gqpqw02ld92az8vy6g824gcc9ffr,1431,0.4989517819706499,0.001397624039133473,0.0006988120195667365,0.4989517819706499,OK,716.0,716.0,1.0,882542.9553072626,954200.0,0.40775391657073184,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,716.0,,OK,1,9,0.0,1.0,,OK,1301915.34198026,1301915.34198026,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwgp8u8962lw0pup3qdeaxga29denq87ygrhw3x2,155,0.49032258064516127,0.0,0.0064516129032258064,0.5032258064516129,OK,78.0,78.0,1.0,3717275.5384615385,985646.5,5.221192140632955,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,78.0,,OK,1,11,0.0,1.0,,OK,49522.11169074,49522.11169074,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwuu3rvzwd5vm6wn45ql8qjgrw6tqh0cvgrxrwtu,1418,0.5,0.0,0.0,0.5,OK,709.0,709.0,1.0,909708.629055007,961435.0,0.4030977568714148,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,709.0,,OK,1,1,0.0,1.0,,OK,1169522.50082331,1169522.50082331,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv8ejrmt8xqzuql29z9f0n3w0hsth3us3qyhqspl,1447,0.49896337249481687,0.0,0.000691085003455425,0.5003455425017277,OK,724.0,724.0,1.0,1059032.7720994474,962398.0,3.0476954106756886,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,724.0,,OK,1,1,0.0,1.0,,OK,454385.69796103,454385.69796103,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwdcrrc7pg028fpfwrnsm7ahx5tvd74f2ge9u32a,240,0.5,0.0,0.0,0.5,OK,120.0,120.0,1.0,1034124.825,942114.5,0.4225405653121507,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,120.0,,OK,1,1,0.0,1.0,,OK,628340.79518505,628340.79518505,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtwhwseukev26py79eqk25vcqy6p7ldkngzrmrvv,1070,0.4093457943925234,0.0009345794392523365,0.026168224299065422,0.5635514018691589,OK,494.0,494.0,1.0,6538940.099190284,961474.0,3.8427734215627494,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,494.0,,OK,1,2,0.0,1.0,,OK,297814.18266733,315850.44835592,18036.26568858995,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdxphgsetrscx0nayzu4w3y0mptppcf2cdy8eyh,590,0.4491525423728814,0.0,0.03389830508474576,0.5169491525423728,OK,305.0,305.0,1.0,20510496.518032786,965592.0,4.734821153876053,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,305.0,,OK,1,1,0.0,1.0,,OK,240160.36850755,240160.36850755,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv45yf5q6ynep69kppw897xdgxd86w69nstg29fy,727,0.30261348005502064,0.0,0.11691884456671252,0.5804676753782668,OK,390.0,390.0,1.0,46972351.15897436,971873.5,2.1076762992446265,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,390.0,,OK,1,1,0.0,1.0,,OK,75395.60833311,79620.29806599,4224.689732880011,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdmttx5ka8lg5ejf2q9rxnmu5vavlpcy7c2frlzd,1409,0.46486870120652946,0.0,0.0234208658623137,0.5117104329311568,OK,721.0,721.0,1.0,5369856.2760055475,963410.0,3.9484784480035895,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,721.0,,OK,1,1,0.0,1.0,,OK,268955.85263306,268955.85263306,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwz6xqpyrsgqm4xt07drgukqjdy5p4eq8semnq2f,186,0.43548387096774194,0.0,0.043010752688172046,0.521505376344086,OK,97.0,97.0,1.0,17095946.6185567,955100.0,3.995413652816729,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,97.0,,OK,1,1,0.0,1.0,,OK,31681.7687308,31681.7687308,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2n7pqmhqlygzfhe9y2pfegeeqzlgkvfkqkaaams,295,0.2,0.0,0.21016949152542372,0.5898305084745763,OK,177.0,177.0,1.0,33945935.58757062,992069.0,1.5003423140331122,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,177.0,,OK,1,10,0.0,1.0,,OK,109088.48657299,109088.48657299,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgtnlxsdxd59738lfcuwtx9rwht50pmcus3ye2h3,278,0.1618705035971223,0.0,0.22661870503597123,0.6115107913669064,OK,171.0,170.0,0.9941520467836257,122510721.07058823,1138457.5,1.7114726520088275,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,171.0,,OK,1,1,0.0,1.0,,OK,27821.90211949,27721.25878978,-100.64332971000113,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqda5zj9fpg255n7vz04eqkzlles8z72susenvew6,382,0.0,0.0,0.0,1.0,OK,382.0,381.0,0.9973821989528796,165431212.1233596,51423510.0,1.2413941772040846,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,382.0,,OK,1,1,0.0,1.0,,OK,35829.57837283,35829.57837283,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxa6w0ye7fsk6q5ekdrmynesst3y88nxqmqfn4f,216,0.5,0.004629629629629629,0.0,0.49537037037037035,OK,108.0,108.0,1.0,932043.5648148148,927136.5,0.21507791888585945,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,108.0,,OK,1,2,0.0,1.0,,OK,28490262.88096074,28490262.88096074,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfa8pxvswqfjn530whn97try3rq9l7gjg4nddxz,1228,0.5,0.0,0.0,0.5,OK,614.0,614.0,1.0,810390.2768729642,926625.0,0.3214960744605237,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,614.0,,OK,1,1,0.0,1.0,,OK,46700278.28681418,46700278.28681418,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxlcluqtxv4qjnxfa3y53qjyyan3ym5xc0uwhmj,290,0.5,0.0,0.0,0.5,OK,145.0,145.0,1.0,1079346.2758620689,942134.0,0.47165945205112214,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,145.0,,OK,1,1,0.0,1.0,,OK,9371330.93334151,9371330.93334151,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd403rpqrzn2kc57yx8f2p74n4e0zf2rxqq2drwj,50,0.5,0.0,0.0,0.5,OK,25.0,25.0,1.0,1043934.08,923619.0,0.5042271184225299,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,25.0,,OK,1,1,0.0,1.0,,OK,2559400.54589375,2559400.54589375,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0ccj0jne37a2e7g4aw9473j0wju4xx2ag7zssne,823,0.11907654921020656,0.0,0.0,0.8809234507897934,OK,98.0,98.0,1.0,925949.1734693878,931161.0,0.08017686235367263,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,98.0,,OK,1,1,0.0,1.0,,OK,1585188.49510753,5783764.3826741,4198575.88756657,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzmg9q6njct6tvpsylhv4dgdt2jtesqeqzx57u7,264,0.5,0.0,0.0,0.5,OK,132.0,132.0,1.0,1047465.1818181818,942431.5,0.40118341821889475,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,132.0,,OK,1,1,0.0,1.0,,OK,2043167.3677527,2043167.3677527,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqda6qmftuk4uc08kxa6mchk5gl52wj46usevshdf,462,0.5,0.004329004329004329,0.0,0.49567099567099565,OK,231.0,231.0,1.0,1020620.7402597403,941088.0,0.40421908861144445,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,231.0,,OK,1,2,0.0,1.0,,OK,13354666.35066379,13354666.35066379,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhlh26x095s6eayfehscs0g3w7a35xeps0kzd64,552,0.5,0.0,0.0,0.5,OK,276.0,276.0,1.0,1009361.3442028986,938803.5,0.38073958184559525,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,276.0,,OK,1,1,0.0,1.0,,OK,5009472.43222534,5009472.43222534,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt8cqqp7h76xg76krfy7gf9e76ukjptnwsggzgwq,816,0.5,0.0,0.0,0.5,OK,408.0,408.0,1.0,974713.4264705882,950725.0,0.23154200974887798,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,408.0,,OK,1,1,0.0,1.0,,OK,2554579.45849596,2554579.45849596,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdj4umj7up8wpnzcfyfluuedu62pk2sk2c5lwnrt,1454,0.5,0.0,0.0,0.5,OK,727.0,727.0,1.0,900789.3975240715,941487.0,0.3843011565682275,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,727.0,,OK,1,1,0.0,1.0,,OK,4030397.39513876,4030397.39513876,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwexweexwze3qsd7a425f2hmm8296utjkc0850ly,670,0.5,0.004477611940298508,0.0,0.4955223880597015,OK,335.0,335.0,1.0,995789.1253731343,939871.0,0.38283167716923583,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,335.0,,OK,1,4,0.0,1.0,,OK,4521325.94806299,4521325.94806299,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyxsdzsqagk0lly758rp0hawjzx76wstsungwjh,784,0.5,0.002551020408163265,0.0,0.49744897959183676,OK,392.0,392.0,1.0,982717.6173469388,942450.0,0.3073716933460577,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,392.0,,OK,1,2,0.0,1.0,,OK,3411488.96469944,3411488.96469944,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2czvm3xs4y353l9hfh4k8u0a5a3fpvwysp4mlc0,1430,0.5,0.0,0.0,0.5,OK,715.0,715.0,1.0,901693.5776223777,944549.0,0.33542823428361784,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,715.0,,OK,1,1,0.0,1.0,,OK,3436029.5303424,3436029.5303424,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0hdpsvr460r784ym6afepeygsacdj7vksh7jjd6,1456,0.49793956043956045,0.0020604395604395605,0.0013736263736263737,0.49862637362637363,OK,729.0,729.0,1.0,1095334.913580247,943905.0,3.9709225316528456,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,729.0,,OK,1,2,0.0,1.0,,OK,2732251.25480202,2732251.25480202,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5jmhqdrajsdjx6cfxjxh8rgcyd0tqknsgt33vf,808,0.5,0.0,0.0,0.5,OK,404.0,404.0,1.0,983262.0272277228,942727.0,0.300881927634003,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,404.0,,OK,1,1,0.0,1.0,,OK,2147132.64754442,2147132.64754442,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0gcpdgn07xeev0gcfc9eskt7zvmnvwyuqv3vek3,714,0.4957983193277311,0.18347338935574228,0.0028011204481792717,0.3179271708683473,OK,358.0,358.0,1.0,36728768.245810054,916725.0,14.054965207895066,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,358.0,,OK,1,2,0.0,1.0,,OK,1510806.43380444,1510806.43380444,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2lfh4w2sguefdcw8fmehy5fpaenhehr9cped0e2,482,0.5,0.0,0.0,0.5,OK,241.0,241.0,1.0,1017124.713692946,947030.0,0.3654511035011102,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,241.0,,OK,1,1,0.0,1.0,,OK,1432672.81468649,1432672.81468649,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhhns5zvr3d2rxe8lswgx9whpq0a0kmzsruh3s5,1110,0.5,0.0,0.0,0.5,OK,555.0,555.0,1.0,840504.990990991,938428.0,0.30422677579963325,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,555.0,,OK,1,1,0.0,1.0,,OK,1872944.426464,1872944.426464,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwmk6ckqgsgj3vszez0ujy68ryrhfegksq3jpy2e,654,0.5,0.0,0.0,0.5,OK,327.0,327.0,1.0,1000640.7706422019,949722.0,0.3291305426174834,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,327.0,,OK,1,1,0.0,1.0,,OK,1826370.76349714,1826370.76349714,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdfcqrc54z7gdl04pmq7vskgdzx2axu0cns0vcq,468,0.5,0.004273504273504274,0.0,0.49572649572649574,OK,234.0,234.0,1.0,673018.7948717949,604860.0,0.3958920096702346,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,234.0,,OK,1,2,0.0,1.0,,OK,21016975.29249312,21016975.29249312,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwclramlxrmcu6r5nwxg55jmhj8ycwtcfs0lxcas,1379,0.49891225525743294,0.0007251631617113851,0.0007251631617113851,0.49963741841914433,OK,690.0,690.0,1.0,1800265.3144927537,955384.5,12.781512446363848,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,690.0,,OK,1,2,0.0,1.0,,OK,1527826.54131157,1527826.54131157,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cte26209d9uf8efuawf7zykhdxhggjjsr8msdw,780,0.49615384615384617,0.0,0.002564102564102564,0.5012820512820513,OK,391.0,391.0,1.0,7562187.565217392,953038.0,16.738922511870186,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,391.0,,OK,1,7,0.0,1.0,,OK,916040.38113629,916040.38113629,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0mmaezyca50v248mvc47vss8sxtrt0h9c4z835r,1308,0.5,0.0,0.0,0.5,OK,654.0,654.0,1.0,886353.0672782875,952178.5,0.3034228809249591,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,654.0,,OK,1,1,0.0,1.0,,OK,1124830.00016665,1124830.00016665,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw6ujq2qpcu7m6rmwt276sq275wpagjkhquf7rhu,1009,0.4985133795837463,0.0,0.0009910802775024777,0.5004955401387512,OK,505.0,505.0,1.0,3856663.491089109,960671.0,16.909875930836105,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,505.0,,OK,1,1,0.0,1.0,,OK,992926.37967814,992926.37967814,0.0,0,False
