ami_to_selected,ari_to_selected,cluster_count,cluster_sizes,mean_cluster_persistence,mean_membership_probability,min_cluster_size,min_samples,noise_count,noise_ratio,pathological,rejection_reasons,representation,run_id,selection_method
1.0,1.0,2,"{""0"": 20, ""1"": 16}",0.04550412936984431,0.20852296729730602,15,10,136,0.7906976744186046,False,[],CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs15_ms10_eom,eom
1.0,1.0,2,"{""0"": 20, ""1"": 16}",0.04550412936984431,0.20852296729730602,15,10,136,0.7906976744186046,False,[],CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs15_ms10_leaf,leaf
0.0,0.0,0,{},0,0.0,15,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs15_ms20_eom,eom
0.0,0.0,0,{},0,0.0,15,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs15_ms20_leaf,leaf
0.0,0.0,0,{},0,0.0,25,5,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs25_ms5_eom,eom
0.0,0.0,0,{},0,0.0,25,5,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs25_ms5_leaf,leaf
0.0,0.0,0,{},0,0.0,25,10,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs25_ms10_eom,eom
0.0,0.0,0,{},0,0.0,25,10,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs25_ms10_leaf,leaf
0.0,0.0,0,{},0,0.0,25,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs25_ms20_eom,eom
0.0,0.0,0,{},0,0.0,25,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs25_ms20_leaf,leaf
0.0,0.0,0,{},0,0.0,40,5,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs40_ms5_eom,eom
0.0,0.0,0,{},0,0.0,40,5,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs40_ms5_leaf,leaf
0.0,0.0,0,{},0,0.0,40,10,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs40_ms10_eom,eom
0.0,0.0,0,{},0,0.0,40,10,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs40_ms10_leaf,leaf
0.0,0.0,0,{},0,0.0,40,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs40_ms20_eom,eom
0.0,0.0,0,{},0,0.0,40,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs40_ms20_leaf,leaf
0.0,0.0,0,{},0,0.0,60,5,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs60_ms5_eom,eom
0.0,0.0,0,{},0,0.0,60,5,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs60_ms5_leaf,leaf
0.0,0.0,0,{},0,0.0,60,10,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs60_ms10_eom,eom
0.0,0.0,0,{},0,0.0,60,10,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs60_ms10_leaf,leaf
0.0,0.0,0,{},0,0.0,60,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs60_ms20_eom,eom
0.0,0.0,0,{},0,0.0,60,20,172,1.0,True,"[""FEWER_THAN_TWO_CLUSTERS"", ""NOISE_ABOVE_80_PERCENT""]",CELL_STRUCTURE_PCA7,CELL_STRUCTURE_PCA7_mcs60_ms20_leaf,leaf
