ami,ari,cluster_count,noise_ratio,resample
0.9310661531402544,0.9728262746555464,3,0.07542579075425791,54
0.9068784376208554,0.9377349316787026,3,0.0948905109489051,55
0.8825254306481839,0.9265601035286041,3,0.09002433090024331,56
0.917232988517253,0.9518581689543899,3,0.07542579075425791,57
0.9333147228334585,0.9707678325474278,3,0.06082725060827251,58
0.8270948553951268,0.8332575043339128,3,0.12895377128953772,59
0.9342518168329026,0.9627106077664698,3,0.0681265206812652,60
0.8803745211190303,0.8773363186765981,3,0.10462287104622871,61
0.9201372209100945,0.9608008981582965,3,0.0851581508515815,62
0.9088596522279543,0.9567627652924209,3,0.072992700729927,63
0.9181189957465385,0.9596162754099675,3,0.08029197080291971,64
0.8578046319831748,0.8516473045746181,3,0.12165450121654502,65
0.9010206792733523,0.9503794419065378,3,0.0851581508515815,66
0.908335268698165,0.9493528497668478,3,0.0851581508515815,67
0.8883416310500001,0.927286297050474,3,0.08759124087591241,68
0.8520916952750631,0.8615796203202064,3,0.12165450121654502,69
0.9083328611820892,0.9482833839394684,3,0.08029197080291971,70
0.908718021408375,0.9483014945506225,3,0.0827250608272506,71
0.9530584419366183,0.9823979166336434,3,0.06326034063260341,72
0.8844146693162853,0.916323204464639,3,0.0948905109489051,73
0.9620385211888196,0.9924615309636573,3,0.05596107055961071,74
0.9581826004767123,0.9904103724088995,3,0.06082725060827251,75
0.9267122917419062,0.9602771002845256,3,0.072992700729927,76
0.9298851972324648,0.9724012818304988,3,0.0535279805352798,77
0.8953125021221955,0.9419699985888169,3,0.07542579075425791,78
0.873906814599276,0.8493789383261022,3,0.12165450121654502,79
0.9062687601093988,0.942501944117618,3,0.09002433090024331,80
0.9313670488773355,0.9744576040471876,3,0.07542579075425791,81
0.9205467523616075,0.9611506142656505,3,0.08029197080291971,82
0.9269649081911195,0.9447605794486057,3,0.0827250608272506,83
0.9388625345665678,0.9717828026714825,3,0.072992700729927,84
0.8258714424320063,0.8342093633627057,3,0.1411192214111922,85
0.9285017074459734,0.9451320399137512,3,0.08759124087591241,86
0.9483306352981061,0.9804001336387304,3,0.0681265206812652,87
0.9186139427080925,0.9564084469857916,3,0.07785888077858881,88
0.9142912884912369,0.9638090337450157,3,0.058394160583941604,89
0.9505197558592781,0.9756476795140201,3,0.0681265206812652,90
0.9473515065338523,0.9785311846605708,3,0.07785888077858881,91
0.9313915991501421,0.960888377441825,3,0.072992700729927,92
0.9293553570769262,0.9599364012912044,3,0.07542579075425791,93
0.8338715019942267,0.806533384774745,4,0.0827250608272506,94
0.9125517958372504,0.9503432867660856,3,0.08029197080291971,95
0.8390752212782578,0.9236837943087954,3,0.10218978102189781,96
0.9026580473845082,0.9463900047098793,3,0.09002433090024331,97
0.8703867002133722,0.921474692455558,3,0.10218978102189781,98
0.9220806537341254,0.9673732116166447,3,0.08029197080291971,99
