ami,ari,cluster_count,noise_ratio,resample
0.6183433155033433,0.35493510942413803,3,0.12165450121654502,83
0.6600731880799687,0.3785483871869032,3,0.0948905109489051,84
0.6425212792991858,0.36315839579917203,3,0.09975669099756691,85
0.6663345532196173,0.3887081505775409,3,0.0948905109489051,86
0.5942452518919383,0.3263087580163597,3,0.11192214111922141,87
0.6397977564942725,0.36448167445703883,3,0.10218978102189781,88
0.660414479815386,0.3811387253850899,3,0.0851581508515815,89
0.6513575834899745,0.36652540202253625,3,0.08759124087591241,90
0.6569063382796709,0.39570835104092184,3,0.10218978102189781,91
0.6652449991471466,0.39078004570425334,3,0.0851581508515815,92
0.6517675252632698,0.3618698938502027,3,0.09732360097323602,93
0.66025764323459,0.3783323070804524,3,0.09245742092457421,94
0.6491894339178045,0.36443464516131047,3,0.07785888077858881,95
0.6321172391237232,0.35635510628847233,3,0.1070559610705596,96
0.6429349512588096,0.36450942614701975,3,0.09002433090024331,97
0.6010412620259514,0.3349235477836724,3,0.1192214111922141,98
0.7581391874319483,0.5453863481851284,4,0.26277372262773724,99
