feature_evidence,feature_support,group,membership_probability,representation,selection,supporting_rule_evidence,wallet
"{""capacity"": {""coverage"": {""impossible_value_count"": 0, ""occupied_capacity_cell_ratio"": 1.0}, ""sample_count"": 3, ""support_state"": ""SUPPORTED"", ""supporting_transaction_hashes"": []}, ""lifecycle"": {""coverage"": {""established_lifecycle_ratio"": 0.0}, ""sample_count"": 0, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_transaction_hashes"": []}, ""lineage"": {""coverage"": {""observable_input_outpoint_ratio"": 1.0}, ""sample_count"": 7, ""support_state"": ""SUPPORTED"", ""supporting_transaction_hashes"": []}, ""periodicity"": {""coverage"": {}, ""sample_count"": 2, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_transaction_hashes"": []}, ""scripts"": {""coverage"": {""full_script_slot_coverage"": 1.0}, ""sample_count"": 3, ""support_state"": ""SUPPORTED"", ""supporting_transaction_hashes"": []}, ""templates"": {""coverage"": {""comparable_transaction_ratio"": 1.0}, ""sample_count"": 3, ""support_state"": ""SUPPORTED"", ""supporting_transaction_hashes"": []}, ""temporal"": {""coverage"": {""timestamp_coverage"": 1.0}, ""sample_count"": 3, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_transaction_hashes"": [""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63"", ""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd""]}, ""topology"": {""coverage"": {""transaction_coverage"": 1.0}, ""sample_count"": 3, ""support_state"": ""SUPPORTED"", ""supporting_transaction_hashes"": [""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63"", ""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd""]}, ""typed_assets"": {""coverage"": {""decoded_typed_cell_ratio"": null}, ""sample_count"": 0, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_transaction_hashes"": []}}","{""capacity"": ""SUPPORTED"", ""lifecycle"": ""INSUFFICIENT_EVIDENCE"", ""lineage"": ""SUPPORTED"", ""periodicity"": ""INSUFFICIENT_EVIDENCE"", ""scripts"": ""SUPPORTED"", ""templates"": ""SUPPORTED"", ""temporal"": ""INSUFFICIENT_EVIDENCE"", ""topology"": ""SUPPORTED"", ""typed_assets"": ""INSUFFICIENT_EVIDENCE""}",0,0.5640411211022376,HIGH_CONFIDENCE_PCA4_LABELS_ON_SCALED_FEATURES,CENTRAL,"[{""reason_codes"": [""TRANSPARENT_V1_BASELINE_RETAINED"", ""THRESHOLDS_NOT_MET""], ""rule"": ""PERIODIC_EXECUTION"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": null, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_features"": {""inverse_interarrival_cv"": 0, ""periodicity_strength"": null, ""phase_stability"": null}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""STRUCTURAL_ONLY"", ""NO_PAIRWISE_TRANSFER_INFERENCE"", ""THRESHOLDS_NOT_MET""], ""rule"": ""BATCH_DISTRIBUTION"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": 0.16666666666666666, ""support_state"": ""SUPPORTED"", ""supporting_features"": {""external_output_lock_score"": 0.16666666666666666, ""one_to_many_ratio"": 0.3333333333333333, ""template_repeat_ratio"": 0.0}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""STRUCTURAL_ONLY"", ""NO_SENDER_ATTRIBUTION"", ""THRESHOLDS_NOT_MET""], ""rule"": ""FAN_IN_COLLECTION"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": 0.38888888888888884, ""support_state"": ""SUPPORTED"", ""supporting_features"": {""external_input_lock_score"": 0.5, ""many_to_one_ratio"": 0.0, ""topology_repeat_ratio"": 0.6666666666666666}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""THRESHOLDS_NOT_MET""], ""rule"": ""BURST_EXECUTION"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": null, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_features"": {""burst_count_score"": 0.0, ""transactions_in_bursts_ratio"": null}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""TARGET_CELL_COUNTS_ONLY"", ""THRESHOLDS_NOT_MET""], ""rule"": ""CELL_FRAGMENTATION"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": 0.0, ""support_state"": ""SUPPORTED"", ""supporting_features"": {""factor_score"": 0.0, ""fragmentation_event_ratio"": 0.0}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""TARGET_CELL_COUNTS_ONLY"", ""THRESHOLDS_NOT_MET""], ""rule"": ""CELL_CONSOLIDATION"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": 0.0, ""support_state"": ""SUPPORTED"", ""supporting_features"": {""consolidation_event_ratio"": 0.0, ""factor_score"": 0.0}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""THRESHOLDS_NOT_MET""], ""rule"": ""SCRIPT_TEMPLATE_REPETITION"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": 0.16666666666666666, ""support_state"": ""SUPPORTED"", ""supporting_features"": {""dominant_template_ratio"": 0.3333333333333333, ""template_repeat_ratio"": 0.0}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""THRESHOLDS_NOT_MET""], ""rule"": ""RAPID_CELL_TURNOVER"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": null, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_features"": {""rapid_consumption_ratio"": null}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""CANDIDATE_ONLY"", ""NO_ECONOMIC_ROUTE_INFERENCE"", ""THRESHOLDS_NOT_MET""], ""rule"": ""PASS_THROUGH_CANDIDATE"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": null, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_features"": {""continuation_ratio"": 0.0, ""inverse_capacity_delta_ratio"": 0, ""rapid_consumption_ratio"": null}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""THRESHOLDS_NOT_MET""], ""rule"": ""STATE_MACHINE_ACTIVITY"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": 0.3333333333333333, ""support_state"": ""SUPPORTED"", ""supporting_features"": {""dominant_template_coverage"": 1.0, ""inverse_transition_entropy"": 0.0, ""transition_repeat_ratio"": 0.0}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""THRESHOLDS_NOT_MET""], ""rule"": ""IRREGULAR_ACTIVITY"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": null, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_features"": {""gap_entropy"": null, ""inverse_periodicity_strength"": 1, ""inverse_template_repeat_ratio"": 1}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}, {""reason_codes"": [""FEWER_THAN_TWO_POSITIVE_PATTERNS""], ""rule"": ""MIXED"", ""rule_version"": ""ckb-behaviour-rules-v2"", ""score"": null, ""support_state"": ""INSUFFICIENT_EVIDENCE"", ""supporting_features"": {""positive_pattern_count"": 0, ""positive_patterns"": []}, ""supporting_transaction_count"": 3, ""supporting_transaction_hashes"": [""0x2ff80506a6b57155e5547f195899ce130dd9c034f811423a5ca277069d6cf049"", ""0xc843c7262edbdebc34bc6a30ee535a994171ce91d5f9e21582afcfc46db6aadd"", ""0xdaf29fa1dee922b7fc3048c60d92c596a17f7e6af2f0cf699162a7ec97797f63""]}]",ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtefa8zf5x0lltkreu77zv5830nwkld24gwljv3p
