ami,ari,cluster_count,noise_ratio,resample
1.0,1.0,2,0.0072992700729927005,0
1.0,1.0,2,0.0072992700729927005,1
1.0,1.0,2,0.0072992700729927005,2
1.0,1.0,2,0.0072992700729927005,3
1.0,1.0,2,0.004866180048661801,4
1.0,1.0,2,0.0072992700729927005,5
0.9397267386248538,0.9628562928789788,2,0.014598540145985401,6
0.977484851605218,0.989883162762801,2,0.0072992700729927005,7
0.9626492754506043,0.980487447293606,2,0.009732360097323601,8
1.0,1.0,2,0.0072992700729927005,9
1.0,1.0,2,0.004866180048661801,10
1.0,1.0,2,0.0024330900243309003,11
1.0,1.0,2,0.0072992700729927005,12
1.0,1.0,2,0.004866180048661801,13
1.0,1.0,2,0.004866180048661801,14
0.6727229581783353,0.6339126949338221,3,0.058394160583941604,15
1.0,1.0,2,0.0072992700729927005,16
0.94869929509903,0.9711594084034805,2,0.014598540145985401,17
0.6442711070378887,0.5754492827405813,3,0.0681265206812652,18
1.0,1.0,2,0.004866180048661801,19
0.9304492685404906,0.9688723929647239,2,0.014598540145985401,20
1.0,1.0,2,0.0072992700729927005,21
1.0,1.0,2,0.0072992700729927005,22
1.0,1.0,2,0.0072992700729927005,23
0.9356460749847447,0.960013930287491,2,0.014598540145985401,24
0.9506381284411008,0.9723857034150288,2,0.014598540145985401,25
0.9780801193452152,0.9904292760898211,2,0.009732360097323601,26
0.6421667703045818,0.5770430393292922,3,0.09245742092457421,27
1.0,1.0,2,0.0072992700729927005,28
1.0,1.0,2,0.004866180048661801,29
0.9507126696873658,0.9717120923350339,2,0.012165450121654502,30
1.0,1.0,2,0.0072992700729927005,31
0.6331845770156674,0.5631428704994449,3,0.09245742092457421,32
0.9296158567330315,0.9690834764705952,2,0.0170316301703163,33
0.9510929670899402,0.9719572555978566,2,0.012165450121654502,34
0.9387829910032613,0.9622040683279772,2,0.014598540145985401,35
1.0,1.0,2,0.0072992700729927005,36
0.9482814673800566,0.9708932671362688,2,0.014598540145985401,37
1.0,1.0,2,0.0072992700729927005,38
1.0,1.0,2,0.004866180048661801,39
1.0,1.0,2,0.004866180048661801,40
0.9145143108240426,0.9572103842725352,2,0.0170316301703163,41
1.0,1.0,2,0.0072992700729927005,42
1.0,1.0,2,0.004866180048661801,43
1.0,1.0,2,0.0072992700729927005,44
1.0,1.0,2,0.004866180048661801,45
1.0,1.0,2,0.0072992700729927005,46
1.0,1.0,2,0.0072992700729927005,47
0.9780801193452152,0.9904292760898211,2,0.009732360097323601,48
0.6279127643422331,0.5769707671132707,3,0.0948905109489051,49
0.9309702203964161,0.9691229583202803,2,0.014598540145985401,50
0.6729275542061334,0.620666106116252,3,0.058394160583941604,51
0.9495127787953873,0.9709349299041439,2,0.012165450121654502,52
0.949503795366892,0.9716699467863954,2,0.014598540145985401,53
1.0,1.0,2,0.0072992700729927005,54
1.0,1.0,2,0.0072992700729927005,55
0.950269216635396,0.9721534326264742,2,0.014598540145985401,56
0.960751392887698,0.9798867938378465,2,0.012165450121654502,57
0.9613448688885652,0.979710784405943,2,0.009732360097323601,58
0.977544714440965,0.9901617546655648,2,0.009732360097323601,59
0.9221455344317117,0.9601495228049095,2,0.014598540145985401,60
1.0,1.0,2,0.0072992700729927005,61
1.0,1.0,2,0.004866180048661801,62
1.0,1.0,2,0.0072992700729927005,63
1.0,1.0,2,0.0072992700729927005,64
0.9499229427822081,0.9712012238477962,2,0.012165450121654502,65
1.0,1.0,2,0.0072992700729927005,66
0.9188083303301353,0.9603555956959267,2,0.019464720194647202,67
0.9626431495591308,0.9809866169456464,2,0.012165450121654502,68
0.94869929509903,0.9711594084034805,2,0.014598540145985401,69
0.9506705604442701,0.9704189171087219,2,0.009732360097323601,70
0.9629544389513391,0.9806679471606902,2,0.009732360097323601,71
1.0,1.0,2,0.0072992700729927005,72
0.9774281529310305,0.9893457789749854,2,0.004866180048661801,73
0.6477548363583064,0.5982572838490637,3,0.072992700729927,74
1.0,1.0,2,0.0024330900243309003,75
1.0,1.0,2,0.0024330900243309003,76
0.961415204099517,0.9802746743658954,2,0.012165450121654502,77
0.9626492754506043,0.980487447293606,2,0.009732360097323601,78
1.0,1.0,2,0.0072992700729927005,79
1.0,1.0,2,0.0072992700729927005,80
0.9397267386248538,0.9628562928789788,2,0.014598540145985401,81
0.9613448688885652,0.979710784405943,2,0.009732360097323601,82
1.0,1.0,2,0.0072992700729927005,83
0.9482814673800566,0.9708932671362688,2,0.014598540145985401,84
1.0,1.0,2,0.0072992700729927005,85
0.9382931972654696,0.9618643858650159,2,0.014598540145985401,86
1.0,1.0,2,0.0072992700729927005,87
0.9772843816729222,0.9897799439856981,2,0.0072992700729927005,88
1.0,1.0,2,0.0072992700729927005,89
1.0,1.0,2,0.0072992700729927005,90
0.9629311281847053,0.9811525711309578,2,0.012165450121654502,91
0.9498912154643941,0.9719149332979666,2,0.014598540145985401,92
1.0,1.0,2,0.0072992700729927005,93
0.48104156970463474,0.28138873457078856,4,0.22871046228710462,94
0.9623478499032222,0.9808160524140644,2,0.012165450121654502,95
0.9215621286502013,0.9598255137791034,2,0.014598540145985401,96
0.645107194831415,0.5758074999191173,3,0.0827250608272506,97
0.9617341741041038,0.9804602944451146,2,0.012165450121654502,98
0.962014480948847,0.98011053113341,2,0.009732360097323601,99
