ami,ari,cluster_count,noise_ratio,resample
0.44857797711599207,0.21265905953017467,4,0.31386861313868614,0
0.94869929509903,0.9711594084034805,2,0.014598540145985401,1
1.0,1.0,2,0.0072992700729927005,2
0.9767616022267753,0.9897669130247474,2,0.009732360097323601,3
0.9759546134607711,0.989087913092374,2,0.004866180048661801,4
1.0,1.0,2,0.0072992700729927005,5
1.0,1.0,2,0.0072992700729927005,6
0.9771637008057878,0.9899701871869134,2,0.009732360097323601,7
0.455009600922739,0.21549564503246602,4,0.2798053527980535,8
1.0,1.0,2,0.009732360097323601,9
1.0,1.0,2,0.0072992700729927005,10
0.9776799185387662,0.9899833259877577,2,0.0072992700729927005,11
1.0,1.0,2,0.009732360097323601,12
0.5621503711630965,0.40006788672170657,3,0.1435523114355231,13
0.9629544389513391,0.9806679471606902,2,0.009732360097323601,14
0.4526136137116931,0.2198807757058825,4,0.3357664233576642,15
0.4547507767597366,0.2225117363553149,4,0.31386861313868614,16
0.977727815598661,0.9902534595527733,2,0.009732360097323601,17
1.0,1.0,2,0.009732360097323601,18
0.4508330436189665,0.21628705110011526,4,0.31143552311435524,19
1.0,1.0,2,0.0072992700729927005,20
0.44197606331223727,0.2092759008800693,4,0.29683698296836986,21
1.0,1.0,2,0.009732360097323601,22
1.0,1.0,2,0.0072992700729927005,23
0.9769653929259076,0.9898700792673705,2,0.009732360097323601,24
0.9501835877931294,0.9725679411321965,2,0.0170316301703163,25
0.9779419430047602,0.9904996371436481,2,0.012165450121654502,26
0.9478559283428285,0.9711162357345576,2,0.0170316301703163,27
1.0,1.0,2,0.009732360097323601,28
0.47775284467689544,0.27093255308360376,4,0.25547445255474455,29
0.9782496594361503,0.9905135957999399,2,0.009732360097323601,30
0.9623478499032222,0.9808160524140644,2,0.012165450121654502,31
0.9769653929259076,0.9898700792673705,2,0.009732360097323601,32
0.977727815598661,0.9902534595527733,2,0.009732360097323601,33
0.9638245482061257,0.9811802081386143,2,0.009732360097323601,34
0.9503227808780829,0.9714601772746794,2,0.012165450121654502,35
0.9611293411902544,0.9804321891430818,2,0.014598540145985401,36
0.9614437239011445,0.9806124884887103,2,0.014598540145985401,37
0.9597856360129173,0.9796562041468734,2,0.014598540145985401,38
1.0,1.0,2,0.0072992700729927005,39
0.9455295167774503,0.9691228909933377,2,0.014598540145985401,40
0.9765521020402488,0.9896605470063067,2,0.009732360097323601,41
1.0,1.0,2,0.009732360097323601,42
0.9604058551115003,0.9796840297084628,2,0.012165450121654502,43
1.0,1.0,2,0.0072992700729927005,44
1.0,1.0,2,0.0072992700729927005,45
1.0,1.0,2,0.009732360097323601,46
1.0,1.0,2,0.009732360097323601,47
0.9779419430047602,0.9904996371436481,2,0.012165450121654502,48
0.9775952321622408,0.990328751647287,2,0.012165450121654502,49
0.4662303616497234,0.23422898476106796,4,0.29927007299270075,50
0.9638245482061257,0.9811802081386143,2,0.009732360097323601,51
0.9620449544864083,0.9806406807642399,2,0.012165450121654502,52
0.4670330683497582,0.23378808133197326,4,0.30900243309002434,53
0.9758868749582968,0.9893207033202546,2,0.0072992700729927005,54
1.0,1.0,2,0.009732360097323601,55
0.949818960760514,0.9723418206115144,2,0.0170316301703163,56
0.9465531813977822,0.9702947803933781,2,0.0170316301703163,57
0.4632376643204245,0.2480261244248379,4,0.2384428223844282,58
0.9482814673800566,0.9708932671362688,2,0.014598540145985401,59
0.9647890994650102,0.980869911910351,2,0.0072992700729927005,60
0.9768456627035127,0.9899565319205283,2,0.012165450121654502,61
1.0,1.0,2,0.0072992700729927005,62
0.9617341741041038,0.9804602944451146,2,0.012165450121654502,63
0.949503795366892,0.9716699467863954,2,0.014598540145985401,64
0.9499229427822081,0.9712012238477962,2,0.012165450121654502,65
0.4740131687565225,0.25980110506873605,4,0.26763990267639903,66
0.962340178060795,0.9811240816605197,2,0.014598540145985401,67
0.9490627304031755,0.9718713611666494,2,0.0170316301703163,68
0.9617501316246445,0.9807877669447423,2,0.014598540145985401,69
0.9623360614254067,0.9803017190237696,2,0.009732360097323601,70
0.977906226196644,0.9903425977530338,2,0.009732360097323601,71
0.456523409446969,0.22382765604654026,4,0.3357664233576642,72
0.9555163480661795,0.9788580252417454,2,0.004866180048661801,73
0.9594264007673978,0.9794472480808524,2,0.014598540145985401,74
0.977484851605218,0.989883162762801,2,0.0072992700729927005,75
1.0,1.0,2,0.004866180048661801,76
0.9611293411902544,0.9804321891430818,2,0.014598540145985401,77
1.0,1.0,2,0.0072992700729927005,78
0.961415204099517,0.9802746743658954,2,0.012165450121654502,79
1.0,1.0,2,0.009732360097323601,80
0.9632120469404403,0.9813141016641875,2,0.012165450121654502,81
0.9469607604240188,0.97004746740335,2,0.014598540145985401,82
1.0,1.0,2,0.009732360097323601,83
0.9774151239919958,0.9902396656264899,2,0.012165450121654502,84
1.0,1.0,2,0.009732360097323601,85
0.9623478499032222,0.9808160524140644,2,0.012165450121654502,86
1.0,1.0,2,0.009732360097323601,87
0.9769653929259076,0.9898700792673705,2,0.009732360097323601,88
0.9608066751771652,0.9802466495340978,2,0.014598540145985401,89
0.960751392887698,0.9798867938378465,2,0.012165450121654502,90
0.9626243590003009,0.9812855018719362,2,0.014598540145985401,91
0.9782496594361503,0.9905135957999399,2,0.009732360097323601,92
0.9760108258993935,0.9895373136170886,2,0.012165450121654502,93
0.9770405283370672,0.9900536719123942,2,0.012165450121654502,94
0.46395595039498294,0.23048875939135044,4,0.31386861313868614,95
0.4709812611117967,0.23979055018968393,4,0.3284671532846715,96
0.9626492754506043,0.980487447293606,2,0.009732360097323601,97
0.9614437239011445,0.9806124884887103,2,0.014598540145985401,98
0.4661154353049629,0.24572208252547098,4,0.25790754257907544,99
