address,is_inactive,interarrival_mean_s,interarrival_median_s,interarrival_std_s,interarrival_cv,burstiness,active_hour_entropy,active_weekday_entropy,dominant_period_hours,periodicity_strength,interval_repeat_ratio,mean_input_cells,mean_output_cells,max_input_cells,max_output_cells,input_output_cell_ratio,single_to_single_ratio,fanout_tx_ratio,fanin_tx_ratio,many_to_many_ratio,topology_entropy,topology_repetition,capacity_in_total,capacity_out_total,net_capacity_delta,capacity_turnover,median_input_capacity,median_output_capacity,capacity_cv,repeated_capacity_ratio,capacity_fragmentation,capacity_consolidation,cell_lifetime_mean_s,cell_lifetime_median_s,cell_lifetime_cv,short_lived_cell_ratio,long_lived_cell_ratio,same_block_spend_ratio,lifecycle_resolved_ratio,uses_since_ratio,relative_since_ratio,absolute_since_ratio,since_block_ratio,since_epoch_ratio,since_timestamp_ratio,repeated_since_value_ratio,type_script_diversity,dao_capacity_share,udt_capacity_share,nft_state_share,dao_interaction_count,fanin_source_count,fanout_dest_count,fanin_source_entropy,fanout_dest_entropy,round_trip_partner_ratio,source_concentration,dest_concentration,cellbase_reward_ratio,is_known_miner_address,window_days,transactions_observed,pull_status,hit_max_cap,evidence_state,periodicity_evidence,label,label_confidence,reason_codes
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0t29g4m5gw2ajsuery5chh6t00g342zmgslfhkd,0.0,294.53200006484985,294.53200006484985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.5,5,2,2.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.532,294.532,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1.0,0.5,1.0,0.5,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfpk7v2sehp39m6trfkqwk48rgtkdkkxsq38y2dq,0.0,757658.8086667061,82974.04299998283,1009776.3308158995,1.3327586497580073,0.14264598259769673,2.0,1.5,0.0,0.0,0.3333333333333333,1.0,3.25,1,9,0.3076923076923077,0.5,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1133981.3575,1133981.3575,0.9268294470176066,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,10,1.0,3.2776134368191165,0.09090909090909091,0.5,0.18181818181818182,0.0,0.0,30,4,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_4_TX_OBSERVED
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg94vsxld9hyqyut3l83s4frv9cuclmw035qk4jqma5kusqn3w8u7xz4ydshrnrlde7xsaypjq3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqft980n0alva2vjmkca85wujt5vhtwgzpgqczv9a,0.0,70758.14976190386,48766.80800008774,96158.92392133188,1.3589801916090207,0.15217600931365444,2.8808381662190894,2.6035715539413684,14.0,0.29242097437367603,0.047619047619047616,1.5909090909090908,1.4090909090909092,4,2,1.129032258064516,0.5909090909090909,0.0,0.0,0.0,1.7839496260010397,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13636363636363635,268298.91694444447,198345.8255,0.9188847752845545,0.05555555555555555,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.9182958340544896,0.5,1.0,0.6666666666666666,0.0,1.0,30,22,complete,False,OK,True,MINER_POOL,0.6,ADDRESS_IS_BLOCK_MINER_HASH
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgj99jj9hhu3m95gpncj0zqtt8trplsj44sqqe5d89y,0.0,180244.258583347,12846.461499929428,268598.7644960283,1.4901931778971211,0.19684945820591787,2.287783719941071,1.3346791410515948,264.0,0.14082670821109522,0.16666666666666666,1.6923076923076923,1.6153846153846154,3,2,1.0476190476190477,0.3076923076923077,0.0,0.0,0.0,2.1619781796795534,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15384615384615385,610480.408875,330069.644,1.1638973540317925,0.3125,0.4375,0.0625,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3333333333333333,0.0,0.0,12.0,2,5,1.0,2.321928094887362,0.4,0.5,0.2,0.0,0.0,30,13,complete,False,OK,True,NORMAL_HUMAN,0.8591732917889048,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5c9zy47fydwa6tvfypyzvmyc4dwr6a4qs4xenc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq24s96u8fg5rxjq4tr686v7hke653l0gqs8nefr6,0.0,111311.07600000927,959.6040000915527,135556.5458585927,1.2178172265496867,0.09821243335211642,0.5435644431995964,1.5,168.0,0.24869646180932303,0.14285714285714285,1.0,4.5,1,10,0.2222222222222222,0.5,0.0,0.0,0.0,1.4056390622295665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,826.0246666666667,932.459,0.1886392264898254,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,14,0.0,3.7178960129700496,0.07142857142857142,1.0,0.12121212121212122,0.0,0.0,30,8,complete,False,OK,True,NORMAL_HUMAN,0.751303538190677,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9u3gdvgycx739qzp2va9drcw7a50s0r4pqhj9p43qnqm6y5qg9fn5450pmmk37puw5yjdk6mr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq08lpl2tpxa80c8skq9y9996t7frjjgsqczsjga5,0.0,173023.48389999865,158.5034999847412,302278.78002764186,1.747039033165857,0.27194336307079087,1.4353713907745331,1.9808259362290785,242.0,0.290073001276936,0.1,4.363636363636363,1.6363636363636365,10,2,2.6666666666666665,0.09090909090909091,0.0,0.0,0.0,2.1180782093497093,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.67271428571428,149.458,0.9414806542130755,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.9456603046006402,0.5,1.0,0.6363636363636364,0.0,0.0,30,11,complete,False,OK,True,NORMAL_HUMAN,0.709926998723064,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzddgdngp9clx35hxj33ajufssvvdx29sp93uqh,0.0,231782.6828889052,878.558000087738,267202.634006969,1.1528153470164153,0.07098395467507324,1.9219280948873623,1.3709505944546687,242.0,0.19764957263962102,0.1111111111111111,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,538.3438,622.751,0.452256838137193,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30,10,complete,False,OK,True,NORMAL_HUMAN,0.802350427360379,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw3ne8q6wl6nm2l98y3t7mq2wrepz52heqfkxcda,0.0,322921.2497142724,13385.716000080109,387049.99199383415,1.1985894156433008,0.09032583083967685,1.9056390622295665,1.9056390622295665,252.0,0.2837060702671457,0.14285714285714285,2.125,1.625,4,2,1.3076923076923077,0.125,0.0,0.25,0.0,2.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,367834.112,85.526,1.4215053403095086,0.6,0.2,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,4,2.3709505944546683,1.9056390622295665,0.42857142857142855,0.3,0.375,0.0,0.0,30,8,complete,False,OK,True,NORMAL_HUMAN,0.7162939297328543,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2gtz0dm8n6w79s2uj3eahdgw76zrvdk2q8nzd2r,0.0,634.981999874115,634.981999874115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,2,2,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,634.982,634.982,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2k3mcl2cewzpdcglr304mdm227p0sa4cq6zyrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3333333333333333,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq29rfw0rka8ah035chqd846aamdmlrre7crue62f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfekftf2py0ttpyylpxxje6daep6l3fscgvw7ald,0.0,34.848999977111816,34.848999977111816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfm0fwu94nppf0zyfh2dvqfjud6txsckegzrwn2u,0.0,195878.64733330408,1129.6109998226166,275643.98276702926,1.4072181246891997,0.16916544475660106,1.0,0.0,0.0,0.0,0.3333333333333333,1.5,1.5,3,2,1.0,0.5,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,968.94,968.94,0.1658214130905939,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,3,1.0,1.5,0.6666666666666666,0.5,0.5,0.0,0.0,30,4,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_4_TX_OBSERVED
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9ac6n88wvl76rapgm7w73wargrtw5vmt4qhhr2vuaenlmg059r0em69m5dqdd63ndw58vk5w9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8x6sc4e37dc8nwqhtak5z4ejtrl0h8rsymd8f3s,0.0,583000.17324996,203115.82249999046,776782.3252591891,1.332387812046405,0.14250966770177573,1.9219280948873623,1.9219280948873623,0.0,0.0,0.25,2.0,3.4,4,9,0.5882352941176471,0.0,0.0,0.0,0.0,1.9219280948873623,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,643267.7415,203115.8225,1.3689718130650834,0.0,0.25,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,12,1.0,3.584962500721156,0.07692307692307693,0.5,0.08333333333333333,0.0,0.0,30,5,complete,False,OK,False,NORMAL_HUMAN,1.0,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9cx4d2zppxuslglqk56sts6ka82kpx0f6qhq644ggyymjraruz6n2pwr2m5a2cyea8gtgnz7j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4,5,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,4,1.0,2.0,0.5,0.5,0.25,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtc4aejzc8x0lcxg3ejcx6g0e3e7sd43rqw7x9ce,0.0,1961154.6920001507,1961154.6920001507,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqgylxy6r2dlnpkg8cm2kassvcdvxhcecsjyqnucngdfh7vxeqlrd2mkzpnp4s6lr8zzgsrp7wg3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq90ay9s9atj3rpajv38hnx5nashk3tnstqcu3khf,0.0,145237.48920000394,88896.14699983597,108612.13125363285,0.7478243520449809,-0.14427974278992614,2.5243974703476995,2.73345859334435,24.0,0.2336174242274914,0.06666666666666667,2.0,2.0,3,2,1.0,0.0,0.0,0.0,0.0,0.6685644431995964,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,296608.3183846154,259594.405,0.5893805943674316,0.0,0.15384615384615385,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,16,complete,False,OK,True,NORMAL_HUMAN,0.7663825757725086,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq275zthc09tdzvgzlycvrl8p5n2ea2e7as0q8aes,0.0,176000.30192309158,2399.375,360650.25792583416,2.0491456775081596,0.3440785677270587,2.2608203181716595,2.1209520310264027,119.0,0.27591375973242394,0.07692307692307693,1.1428571428571428,1.2142857142857142,2,2,0.9411764705882353,0.7857142857142857,0.0,0.0,0.0,0.946372935985442,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,14,complete,False,OK,True,NORMAL_HUMAN,0.7240862402675761,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcqwadvhje8wsxmquttnxkutwkcg9zm6eauqefjsdm,0.0,211734.04174995422,139977.60799992085,234778.61590872685,1.108837360153862,0.051610125185719,1.3709505944546687,1.3709505944546687,0.0,0.0,0.5,1.8,1.8,2,2,1.0,0.2,0.0,0.0,0.0,0.7219280948873623,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,566988.251,566988.251,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,9.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,5,complete,False,OK,False,DAO_PARTICIPANT,1.0,HIGH_DAO_CELL_SHARE;REPEATED_DAO_INTERACTION
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtud6flaphvj9ep7mdw6e6ev42zurvdq8cl78fn8,0.0,175746.94249999523,175746.94249999523,174243.880499959,0.9914475780991964,-0.004294575461015549,0.9182958340544896,0.9182958340544896,0.0,0.0,0.5,1.0,2.0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,3,1.0,1.584962500721156,0.25,0.5,0.3333333333333333,0.0,0.0,30,3,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_3_TX_OBSERVED
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjm44j7tya6qmvr3dwv6m3d6mpq5t0t8hsqqkplkzn,0.0,169387.23339996338,24.43499994277954,226428.37167664614,1.336749925786881,0.14411038257484196,1.4591479170272448,1.4591479170272448,0.0,0.0,0.4,1.8333333333333333,1.8333333333333333,2,2,1.0,0.16666666666666666,0.0,0.0,0.0,0.6500224216483541,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69993.08775,20.785,1.7317079147638768,0.75,0.0,0.25,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.15384615384615385,0.0,0.0,2.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,6,complete,False,OK,False,NORMAL_HUMAN,1.0,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgw4m90q4r862m674nvxkw042mtv90wvesx9p33u,0.0,39810.22600001555,574.6190001964569,42580.27891904682,1.06958144168863,0.03362102127851349,0.0,2.807354922057604,24.0,0.7139584585329903,0.07692307692307693,5.5,5.5,10,10,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,14,0.0,3.6269198907443077,0.0,1.0,0.09090909090909091,0.0,0.0,30,14,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgj8r8h8435yrja97u3wp8tdkpz4gxlm57jqqdmtmfj,0.0,78266.58411110772,92.9300000667572,205186.23719054507,2.6216327123624232,0.44776288518352203,1.7609640474436812,0.7219280948873623,195.0,0.25742435963077137,0.2222222222222222,1.7,1.6,2,2,1.0625,0.3,0.0,0.0,0.0,1.295461844238322,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210997.568,613.9405,1.4813142585455208,0.6,0.3,0.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.32,0.0,0.0,8.0,1,2,0.0,0.9709505944546686,0.5,1.0,0.6,0.0,0.0,30,10,complete,False,OK,True,NORMAL_HUMAN,0.7425756403692286,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtvrc0v07kkshps3y460fw2krkxr3lfdnquwku58,0.0,250101.26299977303,250101.26299977303,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.5,2.5,2,3,0.6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250101.263,250101.263,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,4,1.0,2.0,0.0,0.5,0.25,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvkt2ql6y7gdn7dsh0txtwkluf8n57tadgdmaj8h,0.0,88821.37986207008,764.5139999389648,161706.29069461257,1.8205784569630061,0.29092559185414235,3.6150610122030695,2.472905595320056,160.0,0.17166929962813068,0.06896551724137931,1.0,1.5,1,2,0.6666666666666666,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,442.4972,411.077,0.32934917548555653,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1.0,0.5,1.0,0.5,0.0,0.0,30,30,complete,False,OK,True,NORMAL_HUMAN,0.8283307003718693,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtkthw2c7elsmtt7z3eae0n4n8h45j4ekqfg0ng3,0.0,202447.9998333454,634.988000035286,381597.3935856518,1.8849156025240144,0.3067388181996732,1.5566567074628228,0.9852281360342516,0.0,0.0,0.16666666666666666,1.1428571428571428,1.5714285714285714,2,2,0.7272727272727273,0.2857142857142857,0.0,0.0,0.0,1.3787834934861753,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,411.75175,427.2885,0.6636831295311257,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,4,1.5,1.8423709931771088,0.75,0.5,0.42857142857142855,0.0,0.0,30,7,complete,False,OK,False,NORMAL_HUMAN,1.0,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
