PC1,PC10,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,wallet
-2.89342105515603,-0.07032179898578735,-1.878104382106246,2.109017511129536,2.0077106203756596,0.39070488561730354,0.3180945181128165,-1.4708780958033698,0.26989974741811956,0.344789904611103,ckb1qpl0dc3xe2dr299vwe6e7zc42rnsex4pptlcjyglahevnkqq6ft0wqgw8xxul
0.24949326502776564,-0.05849083776975758,-4.667750717425975,0.07407979354628581,0.12147380374389172,-1.481666084987654,-0.6358199482654248,0.06562874692488033,1.946511509691313,-2.464383702395489,ckb1qpw9q60tppt7l3j7r09qcp7lxnp3vcanvgha8pmvsa3jplykxn32sqgwvhnrqkx9ka45f2cnc90fy30m3scpupqggwawq
0.29466578069533933,0.046112749842560294,0.8364827234931528,1.9532955544320258,1.4575423947019275,-0.8081020070803671,-0.5635193495055182,-0.31709806623574227,0.4583450999061366,0.05313589047615077,ckb1qq650jd22cuqferm504axlnqztjy0jg6yw8h4fcmrf6nr8c3murquqf4mptuftgkyj3u42mdwj9583pdfzvl6u5cg4qnx88s32fzxpeldkc9daejv92lx2qqqqqqqqqqqqqqqqqqqqqqqqqqqvqsqfnz866tkgcqqqqqqqqqqqqqphzrf9lmyqgqqqqqqqqqqqqqqqq7czxzj
-6.618321525447568,0.3054409356723573,-3.922430124765782,1.4501524509141193,-0.09173058403658332,0.7017258712967996,-0.5883540021689385,-1.8622556367922778,1.8730127279962672,-1.14061411701041,ckb1qqcratfhhe0whl8n2pyyw9248r9kyw3x7gmkp80jf0ffvagvzgc8sqgdzm4fw
-0.6852070521941301,-0.3562922224502198,-0.27623038422836327,0.43155586109925437,-1.1484274944771578,-0.34436237987338375,0.3032581649289037,-0.026550502648299643,-0.4485594619340671,0.3914930145529503,ckb1qqcz6dvc97r9a097mwdfxc8yq5cw6v4dhrsskshmhecdsvf07l8d7q034hj6qjn294z8gdh63kf30m565mcmkphjxtfee9fly023cx3l8v9w3h7z
0.16734678213929324,0.13680221231572254,0.5076041379674678,-0.46262144019413876,-0.44401471290413597,-1.1501615471910525,1.2654259244362238,-0.11409335920909339,-0.4944275667281626,-0.14013134871210242,ckb1qqcz6dvc97r9a097mwdfxc8yq5cw6v4dhrsskshmhecdsvf07l8d7q245y9mqs3e4l6ycsv4amhgzhzd85ewf59amlnmqmur37uda2c8fuyf2j6v
0.08002275449671084,0.37023872373089645,0.5187248132188003,2.1175345737096127,1.0070907163807943,0.5232816122674324,-0.40998150011628387,0.43940540952649654,0.00046398253185978114,0.087802604375777,ckb1qqcz6dvc97r9a097mwdfxc8yq5cw6v4dhrsskshmhecdsvf07l8d7qd8fdu5vu3fwqfjkscg6umfxczuyh7dd29nwexznhftzvr0znpzygrdjjm7
0.5390500176825335,0.19896564464105765,0.9905931335702917,0.4437841654207184,-1.0801515844362872,-0.9323922045945775,-0.4469335514415797,-0.0684676805026884,0.010157430327691895,0.1432480520878429,ckb1qqcz6dvc97r9a097mwdfxc8yq5cw6v4dhrsskshmhecdsvf07l8d7qf4mvqmuqzfeahs4axptm5en0m3jjndht530kdp0uvxvjr3un0rsvh828t2
-0.9510272851773055,-0.35983745614120244,-0.21122063651151046,0.8049967979555905,-1.4517445054554694,-0.3882890854835712,-0.760604126582722,0.15776922354668962,0.02293050153620667,0.4299678386091745,ckb1qqcz6dvc97r9a097mwdfxc8yq5cw6v4dhrsskshmhecdsvf07l8d7qfg6grazjdwmf9uzf8deshhr9wsn85w2l66e8d9g7gpz0gveu28zv6pk3z4
0.5739232041658823,0.2114237828113055,0.9507622833491681,0.45003083152763157,-1.0829481638458212,-0.9502642568654732,-0.4477901101642276,-0.07323042407086441,0.01175423688472632,0.1514394204490724,ckb1qqcz6dvc97r9a097mwdfxc8yq5cw6v4dhrsskshmhecdsvf07l8d7qvml6appkndqvveylvggcmfk02vgs76k87eqmctyamkjwc0ppuqf5uvskfx
0.5052890785267828,-0.37560772259066455,0.3296085166981041,-0.34856279527895745,-0.5413587013105988,-0.6164818241813036,0.42072209541793243,0.12788157396148725,-0.37145486781274095,-0.29649805491965503,ckb1qqcz6dvc97r9a097mwdfxc8yq5cw6v4dhrsskshmhecdsvf07l8d7qw3smwpw49khlnp34vzdfg27rsau0fpnx4eq8u6l4fzucydmsjkfy7jfem9
-3.134509331062692,0.2808714193591101,-0.6148645676345527,1.6055110753953956,1.787402488546524,0.47000101979236997,0.7031827131765549,-0.3330391951224769,0.014698524472131576,-0.04040233410614116,ckb1qqunmue4ncels5qse4j6839yy68h9k27c6cyj7q6j9kxsze3a2dgsqdc96g88lhq0ww27cjlp0j960kqvxlzyyhww4pyhk5ztgzaem7q5s6rs7mt
-3.830671636073036,0.4212840309872915,-1.411969469432751,1.6775996581159975,1.4510849169832616,0.28887961119443517,0.4930710955918896,0.161438577681876,0.13709947982303805,0.20840512280698012,ckb1qqunmue4ncels5qse4j6839yy68h9k27c6cyj7q6j9kxsze3a2dgsqvcg4qnx88s32fzxpeldkc9daejv92lx2yupu5ahmqkdhwlhm9qksdws8hd
-6.175534146602101,-0.0809995467912507,-4.592489500897963,1.9460128020916656,0.06652776959033635,0.24498478026785875,-0.26472571972675246,-2.6765555556313236,1.9114815511318115,-1.5455059393988402,ckb1qr2g8yj3vrjzx2evk20szt5rszmmvykhrn6w0xv3ga4khnmpqu6lvqq3u8mhh
0.5858817405377086,-0.9900169169851336,1.1369981050430082,0.21072885005041056,-0.9102969538835106,1.7467156312474759,-0.4900164282922641,0.24385558264068166,-0.5410077995772622,-0.09900065704728461,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq82w09dxh4f3gl6se95l7k0g3n3wjjsgdstzvp4c
1.1444407266676235,0.1593803010316224,0.9135584178540985,0.6581536975567935,-1.2131986180489016,1.631748853990339,0.15959571862773897,0.3121811385871597,-0.29462714722924355,-0.1325242077826826,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq84zvv7khuuad70n45llzf9p6zahk9680sw2qed8
-3.5506463250554496,0.5729667195530489,-2.40159047419332,0.3629397804925406,-1.1784241419034125,0.14278703044340338,-0.24384025557929428,0.19550993411486814,-1.3231067533327332,0.4693701953840699,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8897n3kut095xgled9dpczz0t7hg7w87un0vrnk
-1.8764352124887282,-0.7361990111789014,-0.8159840978955029,1.3091664863755876,0.6348588755240842,0.4310989924544249,0.27659151857093583,-3.3408835943645667,-0.04090431123743924,-1.920051076870239,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq89qeq8sz02jymcmc8nm5qsfmwyxtvqemvnunp36
-4.411949533056929,-0.3199020945901449,-2.629407091449348,0.6740833743699551,-1.4754956493208562,0.40751479011026265,-0.3571602332085814,0.18883540181659625,-1.2603368727881648,0.8281832457621836,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq89s0k62mh0xf6hn8cc20wunuarrumudx5nwq9uk
-0.7463286822069451,-0.6066786018362692,-0.31825294145916605,0.716661498330435,-0.8708593399413459,0.031417371986558744,0.8762836444783885,-0.5330656279361558,-0.2174920040682203,-0.3647962348697069,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8crqpcx3nq9p23h8ep5zzpga67ygfd73scdttd5
-5.0104329173123,0.5344492056594412,-2.191988334214456,1.9295028765023443,0.7979866902289612,-0.12299881518806663,0.20768481859885135,1.1854395815328416,0.15189055005757118,-0.023508400173988225,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8gauytada8x688zt0makt3pjmdaad6u8uym77ef
3.896374977886386,0.072170395877828,-1.4143616035128177,0.7254458084111116,-1.189327446787391,-0.171942400201107,-0.1036614616791753,0.13052296314955797,-0.04771918357846062,0.02618885658272152,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8hrnm86uy32m0wv24eqwyvl4crudtnc3yu82y8n
-4.068924703072861,0.4680633595677235,-2.220767725130365,1.1012805960153977,-1.9051251472824349,0.17186965523253497,0.6563425143095868,0.9193147184586004,0.00274215253555697,0.1134797066875309,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8jjta82sj7lcz5ewruppmfrrvtg9nh4vvg5klxg
-4.927769091082546,0.5239228275580533,-2.574271981981294,1.3509264437891626,-2.10904164120075,0.25193896761922363,0.9670915267533838,0.7864163607778427,-0.4808851906263518,0.3488458577428809,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8kwzq44p8ap4zclfc3vfgw5uxqqnegf0u7t0l86
-3.129708772639455,0.0594852696523927,-1.5858590842097842,0.20199965791978644,-1.494798718426036,-2.92066257094979,0.8421663728541947,2.1333805087297337,1.6750862179795107,-1.9905977312235807,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8t3pqdfg3rnsqe8vgv93d49evdzkvpxcce0ml7v
-2.652582520759804,0.35569111632734035,-0.35634302370268106,1.8898031981684529,1.072814615835409,1.049902181768291,0.43093068892748143,0.41947768249186435,-0.5335193900722536,0.42389524169038006,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq92dx9xep8pwxacajpvvlcj4j7tlk9uhng4j74ms
-3.5485917742345032,-0.43646234111844084,-1.7046371402282017,2.2286649032172687,0.650226742057129,-0.19773431029513416,0.025048518331617163,0.8528584725398192,-1.0033453465852225,-0.14946748717987762,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq94q52uky0frd8sge5jnfwnm89zclmrg35ltra3y
-4.573171889739002,0.80249864478893,-2.7788972526957916,0.7723528270437856,-1.5313602279854923,0.5164820640445719,-0.19648099135263092,0.31828921035472657,-1.2614708109202581,0.6505257520270817,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq97nlhckh68mupdw9w33xhp4hedejskhxs9ef2y4
0.6893415000209868,0.24884690114106148,1.2431727080927815,0.42550226510108957,-1.038052104961319,1.874308501053519,-0.1633820134820621,0.34132493576085476,-0.4194782016764755,-0.23850959268445582,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9ef4udwfyuwywlsqwy08wpapagss8ej8yxj50cr
-0.1130337227189055,0.48823546017189967,1.0296892290516435,-0.4697864005332815,-0.42906047013937854,-0.35868480944844966,0.5602761884173343,0.10400742075628044,-0.1370447355309818,-0.2502623649379995,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9fmlyjt4ydumr7u27ltfz3vjfj2s2hgmgwc8awk
-2.411764132200967,0.507836699767239,-1.615185768704785,0.11631893649615625,-0.8216692533987022,1.072303648291065,-0.09582846295459364,-0.41476249189244835,-2.1037757417790575,0.8910619980503425,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9fz7cfu5xla5nd3ay686gm2ajnzh89h8c48k7uz
-0.7060566466500084,0.28767449908457593,-0.017479330583366207,-0.0779095627077529,-0.7154100248450269,0.07510114989549642,0.8608828225278341,-0.10217466150325696,-1.4717966220597076,-0.05136436118260859,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9m8eyncfhezf8s68djzwk5f9yjgwc6frqej2wsh
-2.1247877664258636,0.3134308778497686,-0.5473264651499777,2.0418100572007565,0.9393148042627063,1.1246546629591372,0.620505618546447,0.6364256596144309,-0.4123715601289655,0.16027789659828692,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9xtegwt8nftvp2sjp83djfqela8e8uxdcxz9a3g
-0.18357238225969114,-0.0055124894764747,1.211206183597152,-0.2886114732422961,-0.5655949501892583,-0.7279262244026553,0.26835861335001887,-0.0822054955826477,-0.13249723003107655,0.021593196032140938,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqx0f0kn59zeww42ufe72s3zp843zjtm70qknllc8
-0.6104971898163573,0.1694007277808857,1.0584750047691456,0.6548184727081481,-1.2756473221935645,1.3267954066520644,-0.17365662292104247,0.27132920677308664,-0.1310689862653641,0.14420671423183481,ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqx8ced038s4z2vxfkqu7jzdcqs7q6qhxjqxupv3g
